gauge,year,realspace_a3_off_streamflow,realspace_a3_on_streamflow
408206,2008,0.1222246259538467,2.5413448856861455e-9
408206,2009,41.339355529841036,16.71125632911769
408206,2010,122.06917731612207,80.18308995494017
408206,2011,71.75381356753475,35.659590463349474
408206,2012,27.42273603080553,2.906085917106829
408206,2013,31.884461696662736,5.7532093206718145
408206,2014,11.005207510728418,1.3587812933263024e-5
408206,2015,7.745421805294053,5.1415883843282174e-8
408206,2016,106.6132229348832,58.22721469932099
408206,2017,39.67366990649092,5.3814875924499885
408206,2018,13.249718394805894,8.105056657807005e-8
408206,2019,28.321722893435556,0.10574879980910294
408206,2020,46.31128848216342,6.003892797585163
408206,2021,73.61042736483209,21.484693775558192
410156,1986,102.26763584282818,102.2676358428282
410156,1987,50.60683588078148,50.60683588078148
410156,1988,98.77198884672336,98.77198884672336
410156,1989,120.7113869452749,120.71138694527488
410156,1990,110.35085068157117,110.35085068157122
410156,1991,52.33238147995115,52.33238147995115
410156,1992,162.32635787051194,162.32635787051188
410156,1993,109.60201001010039,109.60201001010036
410156,1994,0.0028752568633515466,0.00287525686335154
410156,1995,155.47074141389405,155.47074141389402
410156,1996,98.98788318220086,98.98788318220085
410156,1997,13.539529289449685,13.539529289449655
410156,1998,76.47532782943124,76.47532782943121
410156,1999,112.27840513469334,112.27840513469332
410156,2000,96.58705019875917,96.58705019875914
410156,2001,23.015069112838425,23.0150691128384
410156,2002,2.5512290962731785e-4,2.5512290962731785e-4
410156,2003,19.243415206282346,19.243415206282343
410156,2004,22.343805915996654,22.343805915996622
410156,2005,74.07166216144759,74.07166216144756
410156,2006,2.5018218603991e-9,2.5018218603991092e-9
410156,2007,19.18632289079131,19.18632289079128
410156,2008,0.17673784160041897,0.17673784160041794
410156,2009,1.2886648161009029,1.2886648161009029
410156,2010,237.2088147053977,237.20881470539769
410156,2011,130.51900433435674,130.5190043343567
410156,2012,74.84825666426163,74.84825666426158
410156,2013,55.338527589568436,55.3385275895684
410156,2014,33.8800797394095,33.8800797394095
410156,2015,80.31040319461093,80.3104031946109
410156,2016,202.6427983717749,202.6427983717749
410156,2017,3.25073735522679,3.25073735522679
410156,2018,0.023894305924747304,0.00946826555026555
410156,2019,7.520063476117273e-4,1.427881663351942e-7
410156,2020,99.42985186642242,24.089634193550488
410156,2021,148.99169594601398,45.29305641633197
410713,1959,242.41180894317404,242.41180894317404
410713,1960,263.9448025455021,263.9448025455021
410713,1961,290.4304025647171,290.4304025647171
410713,1962,198.15788411833879,198.1578841183388
410713,1963,165.41695280669177,165.41695280669174
410713,1964,244.69329151725879,244.69329151725873
410713,1965,49.467614849930214,49.4676148499302
410713,1966,149.92614257253808,149.92614257253808
410713,1967,18.636225491526268,18.636225491526258
410713,1968,113.56861381742907,113.56861381742904
410713,1969,232.9554753627749,232.95547536277488
410713,1970,253.12248843932625,253.12248843932625
410713,1971,192.79706758901952,192.79706758901955
410713,1972,56.669512174562584,56.66951217456257
410713,1973,222.49804312912653,222.49804312912653
410713,1974,386.30177371730986,386.30177371730986
410713,1975,276.92874225672773,276.9287422567278
410713,1976,121.24669486243921,121.2466948624392
410713,1977,84.010044836009655,83.07135631318283
410713,1978,257.2915405407081,254.7961422133478
410713,1979,44.4558025941298,42.032255997471914
410713,1980,68.04493061961286,63.48139678006804
410713,1981,200.6184687946229,193.4738405775999
410713,1982,11.822454357990825,10.266637892928127
410713,1983,258.82170448771484,248.6962767027796
410713,1985,160.0568090366219,149.78191459972464
410713,1986,147.15433357163488,133.49381368572142
410713,1987,113.68519207841611,98.53519412049732
410713,1990,186.18414665581085,169.83704588828624
410713,1991,191.031879047075,169.6843853379929
410713,1993,186.23942856461355,167.84810923736754
410713,1994,51.40238926038531,36.292040257879286
410713,1995,178.01482680500692,150.88249451124724
410713,1996,222.88595940888925,193.52196713762652
410713,1997,83.31628924215956,58.01539828691877
410713,1998,183.15614595649902,150.09210899472214
410713,1999,190.80454552693462,155.79956364907704
410713,2000,170.4712325484644,134.36783302791076
410713,2001,95.35717732092995,62.60547738678393
410713,2002,61.800644843874196,35.45326581348618
410713,2003,79.78489660826453,46.97745702712818
410713,2004,47.467091182779946,24.398669916251094
410713,2005,108.59576173417251,67.18637868886661
410713,2006,15.10819604578644,6.763595337679203
410713,2007,76.16754778865602,39.387200632200624
410713,2008,64.17334467181492,30.78159615300802
410713,2009,62.19933838554029,28.791560453273423
410713,2010,348.7289583512337,292.2224991433756
410713,2011,237.84965294497013,179.59420488569623
410713,2012,250.75480880761512,190.3476652480796
410713,2013,139.3999481421525,80.07855329078652
410713,2014,146.6840047338614,84.68615404663586
410713,2015,149.07337444312333,84.90193160855765
410713,2016,266.4034645383718,196.02803862381452
410713,2017,124.88513456445907,59.729042317399674
410713,2018,31.96023979400464,9.520073305001478
410713,2019,13.91563283780742,3.8274160906764743
411003,1979,5.977802071522951,5.977802071522957
411003,1980,2.694655259941115,2.694655259941119
411003,1981,69.1692511470838,69.16925114708381
411003,1982,0.37845731030845947,0.37845731030845986
411003,1983,89.5146919938995,89.51469199389952
411003,1984,144.59117016538144,144.59117016538147
411003,1985,96.96694677987412,96.96694677987418
411003,1986,52.33543062233103,52.335430622331074
411003,1987,54.22437687820541,54.22437687820544
411003,1988,208.4945289518878,208.49452895188784
411003,1989,218.9492911739193,218.94929117391936
411003,1990,131.711506160334,131.71150616033407
411003,1991,125.6270800667036,125.62708006670368
411003,1992,156.1545839545072,156.1545839545072
411003,1993,108.1730361056626,108.17303610566262
411003,1994,31.029904128381055,31.029904128381084
411003,1995,98.48046371450205,98.48046371450208
411003,1996,96.47066919706452,96.47066919706454
411003,1998,123.01131885574321,123.01131885574324
411003,1999,120.00444988851608,120.00444988851608
411003,2000,74.09829493341331,74.09829493341334
411003,2001,16.306845990055947,16.306845990055947
411003,2006,1.763317918095767,1.763317918095767
411003,2007,38.61844114631688,38.61844114631688
411003,2008,25.146652852886042,25.14665285288604
411003,2010,174.49361525614768,174.4936152561477
411003,2011,81.45954858104349,81.45954858104353
411003,2012,132.04395584408573,132.0439558440858
411003,2013,65.51624076063152,65.51624076063155
411003,2017,17.22809999706994,17.228099997069958
411003,2018,6.399504705364521,6.399504705364525
411003,2019,0.7669393325261202,0.7669393325261215
411003,2020,139.86056548421436,223.83092228109004
411003,2021,275.5310289642568,549.8648680000834
415201,1965,30.105334949592915,30.105334949592915
415201,1966,22.753145930260843,22.75314593026085
415201,1967,3.3195564260592094e-4,3.3195564260592034e-4
415201,1969,25.55603389342221,25.55603389342221
415201,1970,32.375764080970924,32.37576408097093
415201,1971,62.114623858521,62.114623858521
415201,1972,29.65627494011035,29.65627494011035
415201,1973,103.8133266259867,103.8133266259867
415201,1974,115.97948266922516,115.97948266922516
415201,1975,74.18791683068592,74.18791683068592
415201,1976,6.440765076626743,6.440765076626743
415201,1977,3.503613990854109,3.50361399085411
415201,1978,48.69237960567827,48.69237960567827
415201,1979,65.13436152478123,65.13436152478123
415201,1980,63.50254512181191,63.50254512181191
415201,1981,79.42577146741941,79.42577146741941
415201,1982,3.021477306491794e-9,3.021477306491794e-9
415201,1983,65.87653859928622,65.87653859928622
415201,1984,55.203684941849794,55.203684941849794
415201,1985,32.13106802921675,32.131068029216756
415201,1986,54.87054867295331,54.870548672953305
415201,1987,46.520789120522,46.520789120522
415201,1988,77.63427195205693,77.63427195205693
415201,1989,88.48122442554354,88.48122442554354
415201,1990,43.949085476926605,43.94908547692659
415201,1991,64.48528494511505,64.48528494511504
415201,1992,112.864908785174,112.864908785174
415201,1993,83.9495131020677,83.94951310206771
415201,1994,1.559745656344438,1.5597456563444416
415201,1995,44.05007442958625,44.05007442958626
415201,1996,72.3159680329351,72.3159680329351
415201,1997,32.565806180035914,32.565806180035914
415201,1998,28.17007534894167,28.17007534894167
415201,1999,23.446392714667887,23.446392714667887
415201,2000,34.046130391911426,34.046130391911426
415201,2001,28.8606119375563,28.860611937556303
415201,2002,0.0011982188388218412,0.00119821883882184
415201,2003,11.116418182165622,11.116418182165626
415201,2004,18.642200484877176,18.642200484877176
415201,2005,12.525372410995763,12.525372410995768
415201,2006,4.825203515795798e-7,4.825203515795781e-7
415201,2007,7.04934518401632,7.049345184016321
415201,2008,5.323847912909171e-6,5.3238479129091805e-6
415201,2009,23.884192397205233,23.884192397205233
415201,2010,80.87498566301498,80.87498566301498
415201,2011,43.34753658248095,43.34753658248096
415201,2012,14.099166557078878,14.099166557078878
415201,2013,11.587338606924058,11.587338606924058
415201,2014,0.01890746221200283,0.01890746221200277
415201,2015,3.221416316281918e-7,6.267011869404033e-8
415201,2016,59.56887132358975,52.975775016237264
415201,2017,34.43553988770543,23.83361117033943
415201,2018,0.47859393436446523,1.8283699790517015e-5
415201,2019,16.260520791597596,0.14804258180121546
415201,2020,22.879595990865617,0.8000513097951006
415201,2021,35.70724559807372,9.294472326852008
415206,1959,12.581955823189945,12.581955823189944
415206,1960,114.00485083258485,114.00485083258484
415206,1961,28.3381735261723,28.3381735261723
415206,1962,29.688519003457092,29.688519003457092
415206,1963,34.567043440503866,34.56704344050386
415206,1964,101.90887333827881,101.9088733382788
415206,1965,42.752731783902405,42.752731783902405
415206,1966,15.81233672139068,15.81233672139068
415206,1967,0.07463748319991254,0.07463748319991254
415206,1968,53.53879662300463,53.53879662300463
415206,1969,27.62935396393821,27.62935396393821
415206,1970,37.116441703464304,37.116441703464304
415206,1971,64.93093249702328,64.93093249702328
415206,1972,27.612308656846224,27.612308656846224
415206,1973,117.11129618313717,117.11129618313716
415206,1974,112.49954756588733,112.49954756588733
415206,1975,64.2150528350042,64.2150528350042
415206,1976,1.7674154973528782,1.7674154973528782
415206,1977,7.525420251879678,7.525420251879678
415206,1978,59.53471942919678,59.53471942919678
415206,1979,66.44615039440917,66.44615039440917
415206,1980,58.82679069568501,58.82679069568501
415206,1981,75.99916280093713,75.99916280093713
415206,1982,0.01483743158773898,0.01483743158773898
415206,1983,81.00028841320088,81.00028841320088
415206,1984,54.39850634062964,54.39850634062964
415206,1985,31.79300519735388,31.79300519735388
415206,1986,58.32718323048575,58.32718323048575
415206,1987,47.57696524601339,47.57696524601339
415206,1988,81.55725633167651,81.55725633167651
415206,1989,89.57399401515461,89.57399401515461
415206,1990,33.55829777684373,33.55829777684373
415206,1991,63.35926543650384,63.35926543650384
415206,1992,118.22602325977954,118.22602325977954
415206,1993,80.44601485130529,80.44601485130529
415206,1994,0.6561244373143793,0.6561244373143793
415206,1995,49.79151104464352,49.79151104464352
415206,1996,76.47942033237337,76.47942033237337
415206,1997,24.598450279766755,24.598450279766755
415206,1998,24.751852420067312,24.751852420067312
415206,1999,28.180867348596333,28.180867348596333
415206,2000,39.83277005717022,39.83277005717022
415206,2001,27.88487276606903,27.88487276606903
415206,2002,0.1795863959383764,0.1795863959383764
415206,2003,3.9257294074358122,3.925729407435813
415206,2004,10.347299354843452,10.347299354843452
415206,2005,4.346531066491896,4.346531066491896
415206,2006,0.037406834805798324,0.03740683480579832
415206,2007,4.4752972016620065,4.4752972016620065
415206,2010,98.53191566400669,98.53191566400668
415206,2011,46.686278261488745,46.68627817193091
415206,2012,13.514873680118134,10.557994658069884
415206,2013,13.170057541924612,6.636054123049129
415206,2014,2.3927151987990567,0.5374466956898294
415206,2015,0.5502951752914731,0.07284506498402643
415206,2016,79.19554482346595,57.524130201997515
415206,2017,34.48011140716329,9.009406367415808
415206,2018,2.303250788543181,0.05013189022562991
415206,2019,19.88885510627312,0.5523653223286904
415220,1975,46.612199725427104,46.61219972542712
415220,1976,5.155098430900503e-9,5.155098430900539e-9
415220,1977,0.023854098769261426,0.02385409876926159
415220,1978,47.978373269931176,47.97837326993119
415220,1979,51.148059611796405,51.14805961179642
415220,1980,31.710982505111907,31.71098250511192
415220,1981,54.81709837647779,54.8170983764778
415220,1982,1.9488911947158335e-15,1.9488911947158608e-15
415220,1983,84.49743366132489,84.49743366132489
415220,1984,25.132454637832808,25.132454637832826
415220,1985,14.062536891126408,14.06253689112642
415220,1986,39.44505693179218,39.445056931792195
415220,1987,29.746155154768335,29.746155154768346
415220,1988,70.34736721708748,70.3473672170875
415220,1990,0.8952966688835235,0.8952966688835297
415220,1991,48.51789179452802,48.51789179452803
415220,1992,103.92752100345588,103.9275210034559
415220,1993,55.169699650375335,55.16969965037536
415220,1994,5.845397444942665e-11,5.845397444942706e-11
415220,1996,63.75545490734924,63.755454907349254
415220,1997,6.384220438772943,6.3842204387729575
415220,1998,14.141981395147535,14.141981395147551
415220,1999,28.980713795192028,28.98071379519204
415220,2000,12.354552633726195,12.35455263372621
415220,2001,1.6811039710621056,1.681103971062116
415220,2002,3.49827019592119e-8,3.4982701959212155e-8
415220,2003,4.333158117524764,4.3331581175247775
415220,2004,4.2586529520689975,4.258652952069012
415220,2005,10.007468972123304,10.007468972123316
415220,2006,1.7580412404354442e-9,1.7580412404354564e-9
415220,2007,6.476157321180528,6.476157321180543
415220,2008,2.430528716996587e-6,2.4305287169966036e-6
415220,2009,25.258499275733545,25.25849927573356
415220,2010,97.4912446175558,97.4912446175558
415220,2011,31.27918260376151,31.279182603761523
415220,2012,0.006214368778861892,0.00621436877886194
415220,2013,4.26318532027476,4.263185320274774
