replicate,gauge,contains_CO2,streamflow_model,parameter,parameter_value,AIC
1328,609002,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,b,0.11753626461033266,531.511380976308
1328,609002,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,sd,34.39680230712778,531.511380976308
1669,609010,FALSE,streamflow_model_precip_only,a0,-41.20099434674335,316.96046648119886
1669,609010,FALSE,streamflow_model_precip_only,a1,0.10581175021353324,316.96046648119886
1669,609010,FALSE,streamflow_model_precip_only,b,0.9999999999964958,316.96046648119886
1669,609010,FALSE,streamflow_model_precip_only,sd,8.790089121136168,316.96046648119886
1651,609010,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio,a0,-44.3175803281378,318.369918625186
1651,609010,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio,a1,0.11168552911391354,318.369918625186
1651,609010,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio,a3_intercept,0.6567317840127487,318.369918625186
1651,609010,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio,a4,-2.0352969930739704,318.369918625186
1651,609010,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio,a5,118.81000668315106,318.369918625186
1651,609010,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio,b,0.9999999850318264,318.369918625186
1651,609010,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio,sd,8.333231158353852,318.369918625186
1720,609018,FALSE,streamflow_model_precip_seasonal_ratio_auto,a0,-207.8131251939399,320.79622744449915
1720,609018,FALSE,streamflow_model_precip_seasonal_ratio_auto,a1,0.29555968116069176,320.79622744449915
1720,609018,FALSE,streamflow_model_precip_seasonal_ratio_auto,a2,0.2865361613841009,320.79622744449915
1720,609018,FALSE,streamflow_model_precip_seasonal_ratio_auto,a4,-156.1363464927246,320.79622744449915
1720,609018,FALSE,streamflow_model_precip_seasonal_ratio_auto,b,0.0575658976316389,320.79622744449915
1720,609018,FALSE,streamflow_model_precip_seasonal_ratio_auto,sd,14.071756875082045,320.79622744449915
1704,609018,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,a0,-207.10744148556643,321.7949020286737
1704,609018,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,a1,0.2962102631023002,321.7949020286737
1704,609018,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,a2,0.25549664449885556,321.7949020286737
1704,609018,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,a3_slope,-0.09145317139967934,321.7949020286737
1704,609018,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,a4,-136.75136189930998,321.7949020286737
1704,609018,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,a5,136.1023449957413,321.7949020286737
1704,609018,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,b,0.05972268593143257,321.7949020286737
1704,609018,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,sd,13.526877165876682,321.7949020286737
1912,610001,FALSE,streamflow_model_precip_seasonal_ratio_auto,a0,-381.1910814118244,507.3645221117163
1912,610001,FALSE,streamflow_model_precip_seasonal_ratio_auto,a1,0.5774086857865285,507.3645221117163
1912,610001,FALSE,streamflow_model_precip_seasonal_ratio_auto,a2,0.2892960526449153,507.3645221117163
1912,610001,FALSE,streamflow_model_precip_seasonal_ratio_auto,a4,-362.7745173276886,507.3645221117163
1912,610001,FALSE,streamflow_model_precip_seasonal_ratio_auto,b,0.04572776261085406,507.3645221117163
1912,610001,FALSE,streamflow_model_precip_seasonal_ratio_auto,sd,31.111464567576732,507.3645221117163
1808,610001,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a0,-390.839469667422,508.3222560874723
1808,610001,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a1,0.5882490251977782,508.3222560874723
1808,610001,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a2,0.2653988405617458,508.3222560874723
1808,610001,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a3_intercept,-16.27652635765571,508.3222560874723
1808,610001,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a4,-327.27234300903626,508.3222560874723
1808,610001,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a5,133.2332175542096,508.3222560874723
1808,610001,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,b,0.04390951991873109,508.3222560874723
1808,610001,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,sd,30.197231598609196,508.3222560874723
1960,610008,FALSE,streamflow_model_precip_seasonal_ratio_auto,a0,-243.13048867070313,294.5470921077844
1960,610008,FALSE,streamflow_model_precip_seasonal_ratio_auto,a1,0.37809558988234265,294.5470921077844
1960,610008,FALSE,streamflow_model_precip_seasonal_ratio_auto,a2,0.5001564905182816,294.5470921077844
1960,610008,FALSE,streamflow_model_precip_seasonal_ratio_auto,a4,-199.66811488992897,294.5470921077844
1960,610008,FALSE,streamflow_model_precip_seasonal_ratio_auto,b,0.31040704931123886,294.5470921077844
1960,610008,FALSE,streamflow_model_precip_seasonal_ratio_auto,sd,26.8476866602517,294.5470921077844
1968,610008,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,a0,-232.4817548521999,283.3050341927397
1968,610008,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,a1,0.3765422744971776,283.3050341927397
1968,610008,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,a2,0.5584454640426144,283.3050341927397
1968,610008,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,a3_slope,-0.0075016246529318,283.3050341927397
1968,610008,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,a4,-337.6866799801653,283.3050341927397
1968,610008,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,a5,110.61091843852483,283.3050341927397
1968,610008,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,b,0.99999998321123,283.3050341927397
1968,610008,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,sd,20.824803342234343,283.3050341927397
2056,611004,FALSE,streamflow_model_precip_seasonal_ratio_auto,a0,-265.41701569417904,362.5494073980352
2056,611004,FALSE,streamflow_model_precip_seasonal_ratio_auto,a1,0.39873735773332153,362.5494073980352
2056,611004,FALSE,streamflow_model_precip_seasonal_ratio_auto,a2,0.1796736958807974,362.5494073980352
2056,611004,FALSE,streamflow_model_precip_seasonal_ratio_auto,a4,-311.55540494815716,362.5494073980352
2056,611004,FALSE,streamflow_model_precip_seasonal_ratio_auto,b,0.02267637477070303,362.5494073980352
2056,611004,FALSE,streamflow_model_precip_seasonal_ratio_auto,sd,17.392763363930197,362.5494073980352
2156,611004,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a0,-271.0846637430822,364.2512704797026
2156,611004,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a1,0.4053092128190528,364.2512704797026
2156,611004,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a2,0.1742204368217457,364.2512704797026
2156,611004,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a3_intercept,-23.573117113308857,364.2512704797026
2156,611004,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a4,-297.4631288483225,364.2512704797026
2156,611004,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a5,135.25447637560768,364.2512704797026
2156,611004,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,b,0.02230506451555973,364.2512704797026
2156,611004,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,sd,16.912080255839868,364.2512704797026
2272,611111,FALSE,streamflow_model_precip_seasonal_ratio_auto,a0,-269.81744516030744,599.488805733801
2272,611111,FALSE,streamflow_model_precip_seasonal_ratio_auto,a1,0.40121293354094906,599.488805733801
2272,611111,FALSE,streamflow_model_precip_seasonal_ratio_auto,a2,0.16889326249207803,599.488805733801
2272,611111,FALSE,streamflow_model_precip_seasonal_ratio_auto,a4,-319.6452544524949,599.488805733801
2272,611111,FALSE,streamflow_model_precip_seasonal_ratio_auto,b,0.02642662524176642,599.488805733801
2272,611111,FALSE,streamflow_model_precip_seasonal_ratio_auto,sd,25.627628929137227,599.488805733801
2252,611111,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a0,-274.5272459387022,600.5765101049018
2252,611111,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a1,0.4068329335902043,600.5765101049018
2252,611111,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a2,0.1607466638242352,600.5765101049018
2252,611111,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a3_intercept,-65.77789891085797,600.5765101049018
2252,611111,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a4,-306.4622704477397,600.5765101049018
2252,611111,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a5,135.73372778382446,600.5765101049018
2252,611111,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,b,0.02605758891533968,600.5765101049018
2252,611111,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,sd,25.042078988338815,600.5765101049018
2344,612001,FALSE,streamflow_model_precip_seasonal_ratio_auto,a0,-94.92227884922184,416.0913790530241
2344,612001,FALSE,streamflow_model_precip_seasonal_ratio_auto,a1,0.1688133415663675,416.0913790530241
2344,612001,FALSE,streamflow_model_precip_seasonal_ratio_auto,a2,0.17618819995893342,416.0913790530241
2344,612001,FALSE,streamflow_model_precip_seasonal_ratio_auto,a4,-84.4093500996726,416.0913790530241
2344,612001,FALSE,streamflow_model_precip_seasonal_ratio_auto,b,0.07289841896827991,416.0913790530241
2344,612001,FALSE,streamflow_model_precip_seasonal_ratio_auto,sd,10.948958265002108,416.0913790530241
2360,612001,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a0,-97.32603947671844,418.9387341254518
2360,612001,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a1,0.17220739878227867,418.9387341254518
2360,612001,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a2,0.16607488227502554,418.9387341254518
2360,612001,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a3_intercept,-6.9981872896893265,418.9387341254518
2360,612001,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a4,-84.56508993820643,418.9387341254518
2360,612001,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a5,134.67354578061176,418.9387341254518
2360,612001,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,b,0.0711743426591631,418.9387341254518
2360,612001,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,sd,10.830543568006268,418.9387341254518
2500,612014,FALSE,streamflow_model_precip_seasonal_ratio_auto,a0,-54.662398841414486,328.1513340609887
2500,612014,FALSE,streamflow_model_precip_seasonal_ratio_auto,a1,0.09439157276442166,328.1513340609887
2500,612014,FALSE,streamflow_model_precip_seasonal_ratio_auto,a2,0.14065788252005396,328.1513340609887
2500,612014,FALSE,streamflow_model_precip_seasonal_ratio_auto,a4,-61.995135223195575,328.1513340609887
2500,612014,FALSE,streamflow_model_precip_seasonal_ratio_auto,b,0.45346703655580944,328.1513340609887
2500,612014,FALSE,streamflow_model_precip_seasonal_ratio_auto,sd,6.989252106145726,328.1513340609887
2444,612014,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a0,-57.09708883029859,330.7318366115513
2444,612014,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a1,0.09783503029121288,330.7318366115513
2444,612014,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a2,0.1322349494586854,330.7318366115513
2444,612014,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a3_intercept,-8.277333520769247,330.7318366115513
2444,612014,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a4,-61.604438915220385,330.7318366115513
2444,612014,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a5,135.357700049716,330.7318366115513
2444,612014,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,b,0.427026078449313,330.7318366115513
2444,612014,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,sd,6.884499915959905,330.7318366115513
2548,612025,FALSE,streamflow_model_precip_seasonal_ratio_auto,a0,-119.63715734503396,309.5059369254593
2548,612025,FALSE,streamflow_model_precip_seasonal_ratio_auto,a1,0.22311290507575893,309.5059369254593
2548,612025,FALSE,streamflow_model_precip_seasonal_ratio_auto,a2,0.18019431362502925,309.5059369254593
2548,612025,FALSE,streamflow_model_precip_seasonal_ratio_auto,a4,-188.7194846707648,309.5059369254593
2548,612025,FALSE,streamflow_model_precip_seasonal_ratio_auto,b,0.07867243009414485,309.5059369254593
2548,612025,FALSE,streamflow_model_precip_seasonal_ratio_auto,sd,10.970832324500666,309.5059369254593
2600,612025,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a0,-96.0944619358468,306.98448119887763
2600,612025,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a1,0.2176751466752672,306.98448119887763
2600,612025,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a2,0.10802484604460338,306.98448119887763
2600,612025,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a3_intercept,-0.20377241875041815,306.98448119887763
2600,612025,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a4,-176.1394508127439,306.98448119887763
2600,612025,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a5,5.0625979645538065e-6,306.98448119887763
2600,612025,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,b,0.07300874481866179,306.98448119887763
2600,612025,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,sd,10.090863328460522,306.98448119887763
2776,612230,FALSE,streamflow_model_precip_seasonal_ratio_auto,a0,-61.14102545879251,421.68021630780623
2776,612230,FALSE,streamflow_model_precip_seasonal_ratio_auto,a1,0.1651500815383275,421.68021630780623
2776,612230,FALSE,streamflow_model_precip_seasonal_ratio_auto,a2,0.12477194526721912,421.68021630780623
2776,612230,FALSE,streamflow_model_precip_seasonal_ratio_auto,a4,-75.81104939687623,421.68021630780623
2776,612230,FALSE,streamflow_model_precip_seasonal_ratio_auto,b,0.16455816486942207,421.68021630780623
2776,612230,FALSE,streamflow_model_precip_seasonal_ratio_auto,sd,10.744530275120772,421.68021630780623
2876,612230,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a0,-55.306822793349255,423.2701779902396
2876,612230,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a1,0.1606431571589945,423.2701779902396
2876,612230,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a2,0.14210254966859504,423.2701779902396
2876,612230,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a3_intercept,8.740678433791913,423.2701779902396
2876,612230,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a4,-74.78613586259047,423.2701779902396
2876,612230,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a5,134.44040059942313,423.2701779902396
2876,612230,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,b,0.8863245508049375,423.2701779902396
2876,612230,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,sd,10.507398898794795,423.2701779902396
255,120102A,FALSE,streamflow_model_drought_precip_seasonal_ratio,a0_d,-798.9444661788912,695.8135512592386
255,120102A,FALSE,streamflow_model_drought_precip_seasonal_ratio,a0_n,-645.1517883978017,695.8135512592386
255,120102A,FALSE,streamflow_model_drought_precip_seasonal_ratio,a1,0.9138611348244472,695.8135512592386
255,120102A,FALSE,streamflow_model_drought_precip_seasonal_ratio,a4,1010.6435541187128,695.8135512592386
255,120102A,FALSE,streamflow_model_drought_precip_seasonal_ratio,b,0.05915844054233022,695.8135512592386
255,120102A,FALSE,streamflow_model_drought_precip_seasonal_ratio,sd,197.37705845395757,695.8135512592386
259,120102A,TRUE,streamflow_model_drought_intercept_shifted_CO2_seasonal_ratio,a0_d,-787.7715169022986,697.2589226737147
259,120102A,TRUE,streamflow_model_drought_intercept_shifted_CO2_seasonal_ratio,a0_n,-618.2579320603759,697.2589226737147
259,120102A,TRUE,streamflow_model_drought_intercept_shifted_CO2_seasonal_ratio,a1,0.9046645685643916,697.2589226737147
259,120102A,TRUE,streamflow_model_drought_intercept_shifted_CO2_seasonal_ratio,a3_intercept,-23.17214812245402,697.2589226737147
259,120102A,TRUE,streamflow_model_drought_intercept_shifted_CO2_seasonal_ratio,a4,1052.1112361562236,697.2589226737147
259,120102A,TRUE,streamflow_model_drought_intercept_shifted_CO2_seasonal_ratio,a5,118.80999999982144,697.2589226737147
259,120102A,TRUE,streamflow_model_drought_intercept_shifted_CO2_seasonal_ratio,b,0.0692712736643692,697.2589226737147
259,120102A,TRUE,streamflow_model_drought_intercept_shifted_CO2_seasonal_ratio,sd,192.49491151857072,697.2589226737147
507,120301B,FALSE,streamflow_model_precip_seasonal_ratio,a0,-27.4290244443348,361.9399461797888
507,120301B,FALSE,streamflow_model_precip_seasonal_ratio,a1,0.07992204391341093,361.9399461797888
507,120301B,FALSE,streamflow_model_precip_seasonal_ratio,a4,26.77464288330222,361.9399461797888
507,120301B,FALSE,streamflow_model_precip_seasonal_ratio,b,0.4461374229806171,361.9399461797888
507,120301B,FALSE,streamflow_model_precip_seasonal_ratio,sd,12.079445773583716,361.9399461797888
515,120301B,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio,a0,-27.432774500810353,365.9305562776113
515,120301B,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio,a1,0.0799955400863848,365.9305562776113
515,120301B,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio,a3_slope,-0.01809659374674432,365.9305562776113
515,120301B,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio,a4,26.853937202230128,365.9305562776113
515,120301B,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio,a5,136.30396859560898,365.9305562776113
515,120301B,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio,b,0.4486458334368361,365.9305562776113
515,120301B,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio,sd,12.07818541177203,365.9305562776113
795,120304A,FALSE,streamflow_model_precip_seasonal_ratio,a0,-147.24200057547762,537.7504312976135
